,,Indent Received,,,,,,,,Indent Verification - Specification,,,,,,,,Check Store Availablity,,,,,,,,,Float RFQ,,,,,Received Techno Commercial Offer from Suppliers and Service Provider - Send the Technical Offer to Project/ Engineering Department | Comparision Sheet,,,,,Negotiation and Decision to be Taken,,,,,PO Creation,,,,,,Material Physically Received,,,,,,,,Material Inspection,,,,,Material Inspection and Material Quality Approved,,,,,Second Material Inspection,,,,,Third Material Inspection,,,,,,,Bill Creation (Convert to Bill),,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,"CON-CUTTING & GRINDING-GRINDING WHEEL-AGW 707- 7""-NA",50 NOS,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:33,Accepted,,,Vikrant,,09-11-2024 09:33,09-11-2024 09:40,Done,00:07:31,19 NOS,19,50,-31,STOCK,09-11-2024 12:40,08-11-2024 15:33,Done,,,09-11-2024 15:33,12-11-2024 10:18,Done,66:45:27,,12-11-2024 14:18,12-11-2024 10:26,Done,,,12-11-2024 14:26,08-11-2024 17:36,,8164,,,11-11-2024 15:00,,12-11-2024 19:55,12-11-2024 19:55,28:55:22,Fully Received,Noida,,13-11-2024 13:55,,,-4:25:41,,13-11-2024 13:55,,,-4:25:41,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,"CON-CUTTING & GRINDING-CUTTING WHEEL-14""-NA",100,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:33,Accepted,,,Vikrant,,09-11-2024 09:33,09-11-2024 09:40,Done,00:07:31,15 NOS,15,100,-85,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:48,,12-11-2024 10:34,12-11-2024 10:18,Done,,,12-11-2024 14:18,12-11-2024 10:33,Done,,,12-11-2024 14:33,,,,18:56:10,PURCHASE BY SHAMLI,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-PACKING-RACHIT LASHING BELT-10,10,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:33,Accepted,,,Vikrant,,09-11-2024 09:33,09-11-2024 09:40,Done,00:07:31,03 NOS,3,10,-7,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:48,,12-11-2024 10:34,12-11-2024 10:18,Done,,,12-11-2024 14:18,12-11-2024 10:27,Done,,,12-11-2024 14:27,09-11-2024 10:19,,8171,,,11-11-2024 15:00,,12-11-2024 10:25,12-11-2024 10:25,19:25:09,Fully Received,Noida,,12-11-2024 14:25,,,19:04:10,,12-11-2024 14:25,,,19:04:10,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-PACKING-RACHIT LASHING BELT-8,10,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:33,Accepted,,,Vikrant,,09-11-2024 09:33,09-11-2024 09:40,Done,00:07:39,03 NOS,3,10,-7,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:40,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:27,Done,,,12-11-2024 14:27,09-11-2024 10:19,,8171,,,11-11-2024 15:00,12-11-2024 14:44,,12-11-2024 14:44,23:44:19,Partially Received,Noida,01 NOS PENDING,13-11-2024 08:44,,,00:45:19,,13-11-2024 08:44,,,00:45:19,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,TAT-TOOLS & TACKLES-MEASURINGTAPE-5Mtr-Freemans Basic-19mm,50,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:33,Accepted,,,Vikrant,,09-11-2024 09:33,09-11-2024 09:40,Done,00:07:39,04 NOS,4,50,-46,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:40,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:27,Done,,,12-11-2024 14:27,09-11-2024 10:19,,8172,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,TAT-TOOLS & TACKLES-MEASURINGTAPE-3Mtr-Freemans Basic-16mm,50,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:39,12 NOS,12,50,-38,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:40,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:27,Done,,,12-11-2024 14:27,09-11-2024 10:19,,8172,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:32,I-231,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-CORE CUTTER-14 X 35mm-SCHIFLER,2,11-Nov-24,,Ready-Made,08-11-2024 18:32,08-11-2024 18:32,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:47,0 NOS,0,2,-2,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:32,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:27,Done,,,12-11-2024 14:27,09-11-2024 10:19,,8173,,,11-11-2024 15:00,,11-11-2024 12:29,11-11-2024 12:29,,Fully Received,Noida,,11-11-2024 16:29,,,40:59:22,,11-11-2024 16:29,,,40:59:22,,,,,,,,,,,,,,,,,,,
08-11-2024 14:35,I-232,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-MIG TIP HOLDER-24KD-NA,20,12-Nov-24,,Ready-Made,08-11-2024 18:35,08-11-2024 18:35,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:47,5 NOS,5,20,-15,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:32,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:20,,8196,,,12-11-2024 15:00,,,,18:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:35,I-232,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-MIG LINER-25AK/36KD 3.5MTR-NA,5,12-Nov-24,,Ready-Made,08-11-2024 18:35,08-11-2024 18:35,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:47,5 NOS,5,5,0,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:32,,12-11-2024 10:34,12-11-2024 10:27,Done,,,12-11-2024 14:27,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:20,,8196,,,12-11-2024 15:00,,,,18:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:35,I-232,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-MIG INSULATOR-NA-NA,20,12-Nov-24,,Ready-Made,08-11-2024 18:35,08-11-2024 18:35,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:55,6 NOS,6,20,-14,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:30,,12-11-2024 10:34,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:20,,8196,,,12-11-2024 15:00,,,,18:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:35,I-232,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-MIG NOZZLE CAP-400 AMP-NA,20,12-Nov-24,,Ready-Made,08-11-2024 18:35,08-11-2024 18:35,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:55,3 NOS,3,20,-17,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:30,,12-11-2024 10:34,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:20,,8196,,,12-11-2024 15:00,,,,18:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:35,I-232,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-PRODUCTION-MIG TIP-1.2MM CUZR-M6X45-NA,30,12-Nov-24,,Ready-Made,08-11-2024 18:35,08-11-2024 18:35,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:55,0 NOS,0,30,-30,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:50,,12-11-2024 10:34,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:28,Done,,,12-11-2024 14:28,12-11-2024 10:20,,8196,,,12-11-2024 15:00,,,,18:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-PRODUCTION-HALOGEN LAMP-500W-NA,10 NOS,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:34,Accepted,,,Vikrant,,09-11-2024 09:34,09-11-2024 09:40,Done,00:06:55,10 NOS,10,10,0,STOCK,09-11-2024 12:40,11-11-2024 10:34,Done,45:53:59,,12-11-2024 10:34,12-11-2024 10:29,Done,,,12-11-2024 14:29,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:27,,8174,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-MAINT-SPARE-CABLE TIE-150 MM-NA,500 NOS,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:35,Accepted,,,Vikrant,,09-11-2024 09:35,09-11-2024 09:41,Done,00:06:02,100 NOS,100,500,-400,STOCK,09-11-2024 12:41,11-11-2024 10:34,Done,45:53:57,,12-11-2024 10:34,12-11-2024 10:29,Done,,,12-11-2024 14:29,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:28,,8174,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-MAINT-SPARE-CABLE TIE -300 MM-NA,500 NOS,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:35,Accepted,,,Vikrant,,09-11-2024 09:35,09-11-2024 09:41,Done,00:06:02,150 NOS,150,500,-350,STOCK,09-11-2024 12:41,11-11-2024 10:34,Done,45:53:57,,12-11-2024 10:34,12-11-2024 10:29,Done,,,12-11-2024 14:29,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:28,,8174,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,"CON-PRODUCTION-PVC TAPE-3/4""-STEELGRIP",50 ROLL,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:35,Accepted,,,Vikrant,,09-11-2024 09:35,09-11-2024 09:41,Done,00:06:02,12 NOS,12,50,-38,STOCK,09-11-2024 12:41,11-11-2024 10:35,Done,45:54:02,,12-11-2024 10:35,12-11-2024 10:29,Done,,,12-11-2024 14:29,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:28,,8174,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-SILICON SEALANT-WHITE-280ML-789-DOWSIL,24 NOS,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:37,Rejected,,Duplicate indet,,,,,,,,,24,-24,0,,,,,,,,,,,,,,,,,,,,,,11-11-2024 15:00,,,,42:29:19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:42,I-233,RJB,Job-FOR NOIDA PLANT,FOR NOIDA PLANT,CON-CUTTING & GRINDING-GOOGLE -BLACK-NA,20 PAIR,11-Nov-24,,Ready-Made,08-11-2024 18:42,08-11-2024 18:42,08-11-2024 15:37,Accepted,,,Vikrant,,09-11-2024 09:37,09-11-2024 09:43,Done,00:06:11,0 NOS,0,20,-20,STOCK,09-11-2024 12:43,11-11-2024 10:35,Done,45:51:58,,12-11-2024 10:35,12-11-2024 10:29,Done,,,12-11-2024 14:29,12-11-2024 10:29,Done,,,12-11-2024 14:29,,,,18:59:42,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:44,I-234,RJB,Job-FOR MAINTENANCE,FOR MAINTENANCE,MIG FEEDER CURRENT REGULATOR,2,11-Nov-24,,Ready-Made,08-11-2024 18:44,08-11-2024 18:44,08-11-2024 15:37,Accepted,,,Vikrant,,09-11-2024 09:37,09-11-2024 09:43,Done,00:06:18,0 NOS,0,2,-2,STOCK,09-11-2024 12:43,11-11-2024 10:34,Done,45:51:01,,12-11-2024 10:34,12-11-2024 10:29,Done,,,12-11-2024 14:29,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:28,,8170,,,11-11-2024 15:00,,,,42:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 14:54,I-235,RJB,Job-FOR NOIDA GATE NO-2,FOR NOIDA GATE NO-2,CON-NA-LOCK-75MM-HARRISON,1,08-Nov-24,,Ready-Made,08-11-2024 18:54,08-11-2024 18:54,08-11-2024 15:37,Accepted,,,Vikrant,,09-11-2024 09:37,09-11-2024 09:43,Done,00:06:34,0 NOS,0,1,-1,STOCK,09-11-2024 12:43,11-11-2024 10:34,,45:50:45,cash Item,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,08-11-2024 15:00,,,,114:29:19,,,PENDING,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,ISMBH 255 - 6 MTR LONG,48 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:16,Rejected,,Sze not correct,,,,,,,,,48,-48,,,,,,,,,,,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,ISHB 150 - 6600MM LONG,4 NOS,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:16,Accepted,,,Kaushal,,09-11-2024 10:16,09-11-2024 09:43,Done,,,,4,-4,FOR SHAMLI,11-11-2024 09:43,11-11-2024 10:34,Done,00:51:19,,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,ISHB 150 - 6100MM LONG,4 NOS,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:16,Accepted,,,Kaushal,,09-11-2024 10:16,09-11-2024 09:43,Done,,,,4,-4,FOR SHAMLI,11-11-2024 09:43,11-11-2024 10:34,Done,00:51:19,,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,ISHB 150 - 9100MM LONG,16 NOS,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:17,Accepted,,,Kaushal,,09-11-2024 10:17,09-11-2024 09:43,Done,,,,16,-16,FOR SHAMLI,11-11-2024 09:43,11-11-2024 10:34,Done,00:51:19,,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 45 X ID 30,3 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:17,Accepted,,,Kaushal,,09-11-2024 10:17,09-11-2024 09:43,Done,,,,3,-3,FOR SHAMLI,11-11-2024 09:43,12-11-2024 09:57,Done,24:14:57,To be locate in market,15-11-2024 09:57,,,-48:27:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 43 X ID 29,3.5 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:17,Accepted,,,Kaushal,,09-11-2024 10:17,09-11-2024 09:43,Done,,,,3,-3,FOR SHAMLI,11-11-2024 09:43,12-11-2024 09:57,,24:14:57,To be locate in market,15-11-2024 09:57,,,-48:27:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 44 X ID 23,1 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,1,-1,FOR SHAMLI,11-11-2024 09:44,12-11-2024 09:57,,24:13:57,To be locate in market,15-11-2024 09:57,,,-48:27:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 82 X ID 58,1.5 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,1,-1,FOR SHAMLI,11-11-2024 09:44,,,47:45:19,To be locate in market,,,,,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 72 X ID 48,0.8 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,0,0,FOR SHAMLI,11-11-2024 09:44,,,47:45:19,To be locate in market,,,,,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,MS PIPE OD 112 X ID 85,1 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,1,-1,FOR SHAMLI,11-11-2024 09:44,,,47:45:19,To be locate in market,,,,,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,BRASS BUSH OD 33 X ID 25,2.5 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,2,-2,FOR SHAMLI,11-11-2024 09:44,11-11-2024 10:34,Done,00:50:19,Enquiry Sent,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,BRASS BUSH OD 60 X ID 50,1.1 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,1,-1,FOR SHAMLI,11-11-2024 09:44,11-11-2024 10:34,Done,00:50:19,Enquiry Sent,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,BRASS BUSH OD 32 X 20,1 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:18,Accepted,,,Kaushal,,09-11-2024 10:18,09-11-2024 09:44,Done,,,,1,-1,FOR SHAMLI,11-11-2024 09:44,11-11-2024 10:34,Done,00:50:19,Enquiry Sent,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,SQUARE KEY 17 X 17,2 MTR,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:20,Accepted,,,Kaushal,,09-11-2024 10:20,09-11-2024 09:44,Done,,,,2,-2,FOR SHAMLI,11-11-2024 09:44,11-11-2024 10:34,Done,00:50:19,Enquiry Sent,14-11-2024 10:34,,,-25:04:41,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,HT STUD M12 X 105MM,20 NOS,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:20,Rejected,,size not correct,,,,,,,,,20,-20,,,,,,,,,,,,,,,,,,09-11-2024 10:23,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:00,I-236,Shiv,Job-2094,MAL KILN & DRYER MILL,HT STUD M12 X 60MM,20 NOS,18-Nov-24,,Tailor-Made,09-11-2024 09:00,09-11-2024 09:00,08-11-2024 16:21,Accepted,,,Kaushal,,09-11-2024 10:21,09-11-2024 09:44,Done,,,,20,-20,FOR SHAMLI,11-11-2024 09:44,11-11-2024 10:34,Done,00:50:19,,14-11-2024 10:34,12-11-2024 10:30,Done,,,14-11-2024 10:30,11-11-2024 11:06,Done,,,11-11-2024 15:06,09-11-2024 10:23,,8142,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ISMB 200 - 6MTR LONG,24 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:21,Accepted,,,Kaushal,,09-11-2024 10:21,09-11-2024 09:44,Done,,,,24,-24,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:54,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ISF 50X5,184 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:21,Accepted,,,Kaushal,,09-11-2024 10:21,09-11-2024 09:44,Done,,,,184,-184,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:54,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ISF 75X12,48 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:21,Accepted,,,Kaushal,,09-11-2024 10:21,09-11-2024 09:44,Done,,,,48,-48,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:54,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,ISF 25X5,150 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:21,Accepted,,,Kaushal,,09-11-2024 10:21,09-11-2024 09:44,Done,,,,150,-150,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:47,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
08-11-2024 15:23,I-237,Shiv,Job-2094,MAL KILN & DRYER MILL,PIPE 65NB SCH. 80,42 MTR,18-Nov-24,,Ready-Made,09-11-2024 09:23,09-11-2024 09:23,08-11-2024 16:22,Accepted,,,Kaushal,,09-11-2024 10:22,09-11-2024 09:44,Done,,,,42,-42,FOR SHAMLI,09-11-2024 12:44,11-11-2024 10:34,Done,45:49:47,Enquiry Sent,12-11-2024 10:34,,,22:55:19,,,,,,,,,,,,,18-11-2024 15:00,,,,-125:30:41,,,SHAMLI TO BE UPDATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,
